Potential/V, Current/A
3.79,-4.05E-06
3.789,-4.02E-06
3.788,-4.10E-06
3.787,-4.04E-06
3.786,-4.03E-06
3.785,-4.08E-06
3.784,-4.08E-06
3.783,-4.11E-06
3.782,-4.11E-06
3.781,-4.07E-06
3.78,-4.13E-06
3.779,-4.13E-06
3.778,-4.08E-06
3.777,-4.10E-06
3.776,-4.12E-06
3.775,-4.11E-06
3.774,-4.15E-06
3.773,-4.14E-06
3.772,-4.18E-06
3.771,-4.13E-06
3.77,-4.08E-06
3.769,-4.17E-06
3.768,-4.15E-06
3.767,-4.18E-06
3.766,-4.14E-06
3.765,-4.19E-06
3.764,-4.19E-06
3.763,-4.19E-06
3.762,-4.21E-06
3.761,-4.23E-06
3.76,-4.19E-06
3.759,-4.23E-06
3.758,-4.22E-06
3.757,-4.23E-06
3.756,-4.26E-06
3.755,-4.24E-06
3.754,-4.22E-06
3.753,-4.23E-06
3.752,-4.26E-06
3.751,-4.28E-06
3.75,-4.23E-06
3.749,-4.26E-06
3.748,-4.27E-06
3.747,-4.27E-06
3.746,-4.32E-06
3.745,-4.28E-06
3.744,-4.40E-06
3.743,-4.35E-06
3.742,-4.34E-06
3.741,-4.34E-06
3.74,-4.42E-06
3.739,-4.36E-06
3.738,-4.42E-06
3.737,-4.35E-06
3.736,-4.35E-06
3.735,-4.44E-06
3.734,-4.41E-06
3.733,-4.43E-06
3.732,-4.44E-06
3.731,-4.40E-06
3.73,-4.47E-06
3.729,-4.45E-06
3.728,-4.49E-06
3.727,-4.48E-06
3.726,-4.45E-06
3.725,-4.47E-06
3.724,-4.44E-06
3.723,-4.48E-06
3.722,-4.49E-06
3.721,-4.49E-06
3.72,-4.51E-06
3.719,-4.52E-06
3.718,-4.56E-06
3.717,-4.55E-06
3.716,-4.54E-06
3.715,-4.54E-06
3.714,-4.56E-06
3.713,-4.59E-06
3.712,-4.58E-06
3.711,-4.60E-06
3.71,-4.61E-06
3.709,-4.57E-06
3.708,-4.66E-06
3.707,-4.60E-06
3.706,-4.61E-06
3.705,-4.64E-06
3.704,-4.69E-06
3.703,-4.73E-06
3.702,-4.63E-06
3.701,-4.66E-06
3.7,-4.72E-06
3.699,-4.72E-06
3.698,-4.80E-06
3.697,-4.73E-06
3.696,-4.71E-06
3.695,-4.76E-06
3.694,-4.76E-06
3.693,-4.73E-06
3.692,-4.81E-06
3.691,-4.77E-06
3.69,-4.87E-06
3.689,-4.83E-06
3.688,-4.85E-06
3.687,-4.80E-06
3.686,-4.82E-06
3.685,-4.88E-06
3.684,-4.90E-06
3.683,-4.92E-06
3.682,-4.90E-06
3.681,-4.95E-06
3.68,-4.90E-06
3.679,-4.93E-06
3.678,-4.93E-06
3.677,-4.97E-06
3.676,-4.94E-06
3.675,-4.93E-06
3.674,-4.96E-06
3.673,-4.96E-06
3.672,-5.00E-06
3.671,-5.01E-06
3.67,-4.97E-06
3.669,-5.06E-06
3.668,-5.05E-06
3.667,-5.06E-06
3.666,-5.03E-06
3.665,-5.04E-06
3.664,-5.10E-06
3.663,-5.08E-06
3.662,-5.09E-06
3.661,-5.14E-06
3.66,-5.16E-06
3.659,-5.16E-06
3.658,-5.16E-06
3.657,-5.16E-06
3.656,-5.22E-06
3.655,-5.19E-06
3.654,-5.13E-06
3.653,-5.21E-06
3.652,-5.20E-06
3.651,-5.25E-06
3.65,-5.27E-06
3.649,-5.25E-06
3.648,-5.26E-06
3.647,-5.27E-06
3.646,-5.30E-06
3.645,-5.30E-06
3.644,-5.30E-06
3.643,-5.35E-06
3.642,-5.33E-06
3.641,-5.38E-06
3.64,-5.37E-06
3.639,-5.39E-06
3.638,-5.38E-06
3.637,-5.39E-06
3.636,-5.45E-06
3.635,-5.41E-06
3.634,-5.43E-06
3.633,-5.43E-06
3.632,-5.49E-06
3.631,-5.46E-06
3.63,-5.48E-06
3.629,-5.48E-06
3.628,-5.51E-06
3.627,-5.53E-06
3.626,-5.57E-06
3.625,-5.58E-06
3.624,-5.54E-06
3.623,-5.58E-06
3.622,-5.57E-06
3.621,-5.62E-06
3.62,-5.66E-06
3.619,-5.60E-06
3.618,-5.67E-06
3.617,-5.68E-06
3.616,-5.67E-06
3.615,-5.75E-06
3.614,-5.69E-06
3.613,-5.75E-06
3.612,-5.70E-06
3.611,-5.75E-06
3.61,-5.76E-06
3.609,-5.78E-06
3.608,-5.83E-06
3.607,-5.80E-06
3.606,-5.82E-06
3.605,-5.78E-06
3.604,-5.86E-06
3.603,-5.87E-06
3.602,-5.88E-06
3.601,-5.82E-06
3.6,-5.87E-06
3.599,-5.91E-06
3.598,-5.91E-06
3.597,-5.94E-06
3.596,-5.89E-06
3.595,-5.99E-06
3.594,-6.02E-06
3.593,-5.94E-06
3.592,-5.95E-06
3.591,-5.97E-06
3.59,-6.00E-06
3.589,-6.06E-06
3.588,-6.03E-06
3.587,-6.08E-06
3.586,-6.08E-06
3.585,-6.05E-06
3.584,-6.05E-06
3.583,-6.11E-06
3.582,-6.15E-06
3.581,-6.15E-06
3.58,-6.12E-06
3.579,-6.14E-06
3.578,-6.18E-06
3.577,-6.15E-06
3.576,-6.14E-06
3.575,-6.22E-06
3.574,-6.26E-06
3.573,-6.28E-06
3.572,-6.28E-06
3.571,-6.23E-06
3.57,-6.25E-06
3.569,-6.31E-06
3.568,-6.30E-06
3.567,-6.27E-06
3.566,-6.26E-06
3.565,-6.33E-06
3.564,-6.31E-06
3.563,-6.35E-06
3.562,-6.38E-06
3.561,-6.40E-06
3.56,-6.37E-06
3.559,-6.43E-06
3.558,-6.40E-06
3.557,-6.43E-06
3.556,-6.47E-06
3.555,-6.49E-06
3.554,-6.44E-06
3.553,-6.49E-06
3.552,-6.48E-06
3.551,-6.52E-06
3.55,-6.54E-06
3.549,-6.55E-06
3.548,-6.56E-06
3.547,-6.58E-06
3.546,-6.55E-06
3.545,-6.58E-06
3.544,-6.59E-06
3.543,-6.61E-06
3.542,-6.56E-06
3.541,-6.63E-06
3.54,-6.61E-06
3.539,-6.64E-06
3.538,-6.71E-06
3.537,-6.68E-06
3.536,-6.71E-06
3.535,-6.73E-06
3.534,-6.70E-06
3.533,-6.77E-06
3.532,-6.73E-06
3.531,-6.74E-06
3.53,-6.78E-06
3.529,-6.79E-06
3.528,-6.80E-06
3.527,-6.84E-06
3.526,-6.82E-06
3.525,-6.87E-06
3.524,-6.85E-06
3.523,-6.89E-06
3.522,-6.92E-06
3.521,-6.92E-06
3.52,-6.87E-06
3.519,-6.92E-06
3.518,-6.93E-06
3.517,-6.93E-06
3.516,-6.91E-06
3.515,-6.93E-06
3.514,-6.92E-06
3.513,-6.95E-06
3.512,-7.06E-06
3.511,-6.98E-06
3.51,-6.98E-06
3.509,-7.01E-06
3.508,-6.98E-06
3.507,-7.01E-06
3.506,-7.03E-06
3.505,-7.04E-06
3.504,-7.08E-06
3.503,-7.06E-06
3.502,-7.09E-06
3.501,-7.11E-06
3.5,-7.12E-06
3.499,-7.12E-06
3.498,-7.15E-06
3.497,-7.13E-06
3.496,-7.20E-06
3.495,-7.19E-06
3.494,-7.12E-06
3.493,-7.18E-06
3.492,-7.15E-06
3.491,-7.24E-06
3.49,-7.24E-06
3.489,-7.21E-06
3.488,-7.23E-06
3.487,-7.22E-06
3.486,-7.24E-06
3.485,-7.27E-06
3.484,-7.23E-06
3.483,-7.23E-06
3.482,-7.32E-06
3.481,-7.30E-06
3.48,-7.29E-06
3.479,-7.36E-06
3.478,-7.31E-06
3.477,-7.31E-06
3.476,-7.37E-06
3.475,-7.34E-06
3.474,-7.36E-06
3.473,-7.35E-06
3.472,-7.41E-06
3.471,-7.43E-06
3.47,-7.34E-06
3.469,-7.38E-06
3.468,-7.41E-06
3.467,-7.46E-06
3.466,-7.41E-06
3.465,-7.47E-06
3.464,-7.43E-06
3.463,-7.45E-06
3.462,-7.43E-06
3.461,-7.47E-06
3.46,-7.48E-06
3.459,-7.47E-06
3.458,-7.51E-06
3.457,-7.54E-06
3.456,-7.50E-06
3.455,-7.57E-06
3.454,-7.51E-06
3.453,-7.52E-06
3.452,-7.55E-06
3.451,-7.54E-06
3.45,-7.56E-06
3.449,-7.56E-06
3.448,-7.56E-06
3.447,-7.63E-06
3.446,-7.61E-06
3.445,-7.60E-06
3.444,-7.63E-06
3.443,-7.59E-06
3.442,-7.68E-06
3.441,-7.63E-06
3.44,-7.69E-06
3.439,-7.68E-06
3.438,-7.66E-06
3.437,-7.68E-06
3.436,-7.71E-06
3.435,-7.69E-06
3.434,-7.73E-06
3.433,-7.67E-06
3.432,-7.70E-06
3.431,-7.77E-06
3.43,-7.75E-06
3.429,-7.78E-06
3.428,-7.78E-06
3.427,-7.76E-06
3.426,-7.76E-06
3.425,-7.85E-06
3.424,-7.81E-06
3.423,-7.84E-06
3.422,-7.81E-06
3.421,-7.84E-06
3.42,-7.83E-06
3.419,-7.82E-06
3.418,-7.82E-06
3.417,-7.84E-06
3.416,-7.84E-06
3.415,-7.90E-06
3.414,-7.87E-06
3.413,-7.87E-06
3.412,-7.88E-06
3.411,-7.90E-06
3.41,-7.94E-06
3.409,-7.94E-06
3.408,-7.93E-06
3.407,-7.95E-06
3.406,-7.94E-06
3.405,-7.96E-06
3.404,-7.96E-06
3.403,-8.00E-06
3.402,-8.04E-06
3.401,-8.01E-06
3.4,-7.96E-06
3.399,-8.03E-06
3.398,-8.08E-06
3.397,-8.07E-06
3.396,-8.03E-06
3.395,-8.11E-06
3.394,-8.05E-06
3.393,-8.11E-06
3.392,-8.14E-06
3.391,-8.14E-06
3.39,-8.10E-06
3.389,-8.18E-06
3.388,-8.15E-06
3.387,-8.14E-06
3.386,-8.19E-06
3.385,-8.17E-06
3.384,-8.20E-06
3.383,-8.22E-06
3.382,-8.22E-06
3.381,-8.26E-06
3.38,-8.25E-06
3.379,-8.30E-06
3.378,-8.28E-06
3.377,-8.25E-06
3.376,-8.28E-06
3.375,-8.37E-06
3.374,-8.30E-06
3.373,-8.37E-06
3.372,-8.31E-06
3.371,-8.36E-06
3.37,-8.38E-06
3.369,-8.34E-06
3.368,-8.40E-06
3.367,-8.44E-06
3.366,-8.40E-06
3.365,-8.40E-06
3.364,-8.42E-06
3.363,-8.45E-06
3.362,-8.48E-06
3.361,-8.51E-06
3.36,-8.49E-06
3.359,-8.50E-06
3.358,-8.54E-06
3.357,-8.51E-06
3.356,-8.52E-06
3.355,-8.56E-06
3.354,-8.58E-06
3.353,-8.56E-06
3.352,-8.58E-06
3.351,-8.65E-06
3.35,-8.62E-06
3.349,-8.64E-06
3.348,-8.66E-06
3.347,-8.63E-06
3.346,-8.69E-06
3.345,-8.67E-06
3.344,-8.67E-06
3.343,-8.71E-06
3.342,-8.67E-06
3.341,-8.68E-06
3.34,-8.71E-06
3.339,-8.79E-06
3.338,-8.76E-06
3.337,-8.81E-06
3.336,-8.76E-06
3.335,-8.81E-06
3.334,-8.84E-06
3.333,-8.86E-06
3.332,-8.88E-06
3.331,-8.89E-06
3.33,-8.90E-06
3.329,-8.85E-06
3.328,-8.90E-06
3.327,-8.94E-06
3.326,-8.93E-06
3.325,-8.99E-06
3.324,-8.95E-06
3.323,-8.96E-06
3.322,-9.00E-06
3.321,-8.96E-06
3.32,-9.04E-06
3.319,-9.02E-06
3.318,-9.02E-06
3.317,-9.05E-06
3.316,-9.04E-06
3.315,-9.03E-06
3.314,-9.11E-06
3.313,-9.10E-06
3.312,-9.10E-06
3.311,-9.09E-06
3.31,-9.13E-06
3.309,-9.19E-06
3.308,-9.19E-06
3.307,-9.15E-06
3.306,-9.18E-06
3.305,-9.17E-06
3.304,-9.24E-06
3.303,-9.26E-06
3.302,-9.21E-06
3.301,-9.28E-06
3.3,-9.28E-06
3.299,-9.27E-06
3.298,-9.31E-06
3.297,-9.34E-06
3.296,-9.30E-06
3.295,-9.35E-06
3.294,-9.35E-06
3.293,-9.41E-06
3.292,-9.36E-06
3.291,-9.41E-06
3.29,-9.44E-06
3.289,-9.42E-06
3.288,-9.45E-06
3.287,-9.49E-06
3.286,-9.42E-06
3.285,-9.49E-06
3.284,-9.52E-06
3.283,-9.49E-06
3.282,-9.53E-06
3.281,-9.55E-06
3.28,-9.55E-06
3.279,-9.60E-06
3.278,-9.55E-06
3.277,-9.62E-06
3.276,-9.61E-06
3.275,-9.64E-06
3.274,-9.63E-06
3.273,-9.64E-06
3.272,-9.64E-06
3.271,-9.69E-06
3.27,-9.67E-06
3.269,-9.74E-06
3.268,-9.74E-06
3.267,-9.72E-06
3.266,-9.78E-06
3.265,-9.72E-06
3.264,-9.79E-06
3.263,-9.76E-06
3.262,-9.80E-06
3.261,-9.84E-06
3.26,-9.84E-06
3.259,-9.84E-06
3.258,-9.84E-06
3.257,-9.86E-06
3.256,-9.91E-06
3.255,-9.87E-06
3.254,-9.89E-06
3.253,-9.96E-06
3.252,-9.93E-06
3.251,-9.92E-06
3.25,-1.00E-05
3.249,-9.97E-06
3.248,-1.00E-05
3.247,-1.00E-05
3.246,-1.00E-05
3.245,-1.00E-05
3.244,-1.01E-05
3.243,-1.01E-05
3.242,-1.01E-05
3.241,-1.01E-05
3.24,-1.01E-05
3.239,-1.02E-05
3.238,-1.01E-05
3.237,-1.02E-05
3.236,-1.02E-05
3.235,-1.02E-05
3.234,-1.02E-05
3.233,-1.02E-05
3.232,-1.02E-05
3.231,-1.02E-05
3.23,-1.02E-05
3.229,-1.03E-05
3.228,-1.03E-05
3.227,-1.03E-05
3.226,-1.04E-05
3.225,-1.03E-05
3.224,-1.03E-05
3.223,-1.04E-05
3.222,-1.04E-05
3.221,-1.04E-05
3.22,-1.04E-05
3.219,-1.04E-05
3.218,-1.05E-05
3.217,-1.04E-05
3.216,-1.05E-05
3.215,-1.05E-05
3.214,-1.05E-05
3.213,-1.05E-05
3.212,-1.05E-05
3.211,-1.05E-05
3.21,-1.06E-05
3.209,-1.06E-05
3.208,-1.06E-05
3.207,-1.07E-05
3.206,-1.06E-05
3.205,-1.07E-05
3.204,-1.07E-05
3.203,-1.07E-05
3.202,-1.07E-05
3.201,-1.07E-05
3.2,-1.08E-05
3.199,-1.08E-05
3.198,-1.08E-05
3.197,-1.08E-05
3.196,-1.08E-05
3.195,-1.08E-05
3.194,-1.09E-05
3.193,-1.09E-05
3.192,-1.09E-05
3.191,-1.09E-05
3.19,-1.09E-05
3.189,-1.10E-05
3.188,-1.10E-05
3.187,-1.10E-05
3.186,-1.10E-05
3.185,-1.10E-05
3.184,-1.11E-05
3.183,-1.11E-05
3.182,-1.11E-05
3.181,-1.11E-05
3.18,-1.12E-05
3.179,-1.12E-05
3.178,-1.12E-05
3.177,-1.12E-05
3.176,-1.13E-05
3.175,-1.13E-05
3.174,-1.13E-05
3.173,-1.13E-05
3.172,-1.13E-05
3.171,-1.14E-05
3.17,-1.14E-05
3.169,-1.14E-05
3.168,-1.15E-05
3.167,-1.15E-05
3.166,-1.15E-05
3.165,-1.15E-05
3.164,-1.16E-05
3.163,-1.16E-05
3.162,-1.16E-05
3.161,-1.17E-05
3.16,-1.17E-05
3.159,-1.18E-05
3.158,-1.18E-05
3.157,-1.18E-05
3.156,-1.18E-05
3.155,-1.18E-05
3.154,-1.18E-05
3.153,-1.19E-05
3.152,-1.19E-05
3.151,-1.20E-05
3.15,-1.20E-05
3.149,-1.20E-05
3.148,-1.21E-05
3.147,-1.21E-05
3.146,-1.22E-05
3.145,-1.22E-05
3.144,-1.22E-05
3.143,-1.22E-05
3.142,-1.22E-05
3.141,-1.23E-05
3.14,-1.23E-05
3.139,-1.24E-05
3.138,-1.24E-05
3.137,-1.25E-05
3.136,-1.25E-05
3.135,-1.25E-05
3.134,-1.25E-05
3.133,-1.26E-05
3.132,-1.27E-05
3.131,-1.26E-05
3.13,-1.28E-05
3.129,-1.28E-05
3.128,-1.28E-05
3.127,-1.29E-05
3.126,-1.29E-05
3.125,-1.29E-05
3.124,-1.30E-05
3.123,-1.30E-05
3.122,-1.31E-05
3.121,-1.31E-05
3.12,-1.32E-05
3.119,-1.32E-05
3.118,-1.32E-05
3.117,-1.32E-05
3.116,-1.33E-05
3.115,-1.33E-05
3.114,-1.34E-05
3.113,-1.34E-05
3.112,-1.35E-05
3.111,-1.36E-05
3.11,-1.35E-05
3.109,-1.36E-05
3.108,-1.37E-05
3.107,-1.37E-05
3.106,-1.37E-05
3.105,-1.38E-05
3.104,-1.39E-05
3.103,-1.39E-05
3.102,-1.39E-05
3.101,-1.40E-05
3.1,-1.40E-05
3.099,-1.41E-05
3.098,-1.41E-05
3.097,-1.40E-05
3.096,-1.42E-05
3.095,-1.43E-05
3.094,-1.43E-05
3.093,-1.43E-05
3.092,-1.43E-05
3.091,-1.44E-05
3.09,-1.44E-05
3.089,-1.45E-05
3.088,-1.46E-05
3.087,-1.46E-05
3.086,-1.46E-05
3.085,-1.47E-05
3.084,-1.48E-05
3.083,-1.48E-05
3.082,-1.49E-05
3.081,-1.49E-05
3.08,-1.49E-05
3.079,-1.50E-05
3.078,-1.50E-05
3.077,-1.51E-05
3.076,-1.51E-05
3.075,-1.51E-05
3.074,-1.52E-05
3.073,-1.52E-05
3.072,-1.53E-05
3.071,-1.53E-05
3.07,-1.54E-05
3.069,-1.54E-05
3.068,-1.55E-05
3.067,-1.54E-05
3.066,-1.55E-05
3.065,-1.56E-05
3.064,-1.56E-05
3.063,-1.57E-05
3.062,-1.57E-05
3.061,-1.57E-05
3.06,-1.58E-05
3.059,-1.58E-05
3.058,-1.59E-05
3.057,-1.59E-05
3.056,-1.60E-05
3.055,-1.59E-05
3.054,-1.60E-05
3.053,-1.60E-05
3.052,-1.61E-05
3.051,-1.61E-05
3.05,-1.62E-05
3.049,-1.62E-05
3.048,-1.63E-05
3.047,-1.62E-05
3.046,-1.63E-05
3.045,-1.64E-05
3.044,-1.64E-05
3.043,-1.64E-05
3.042,-1.64E-05
3.041,-1.64E-05
3.04,-1.65E-05
3.039,-1.65E-05
3.038,-1.66E-05
3.037,-1.66E-05
3.036,-1.66E-05
3.035,-1.66E-05
3.034,-1.67E-05
3.033,-1.67E-05
3.032,-1.67E-05
3.031,-1.68E-05
3.03,-1.67E-05
3.029,-1.67E-05
3.028,-1.68E-05
3.027,-1.68E-05
3.026,-1.68E-05
3.025,-1.68E-05
3.024,-1.68E-05
3.023,-1.68E-05
3.022,-1.68E-05
3.021,-1.69E-05
3.02,-1.69E-05
3.019,-1.69E-05
3.018,-1.69E-05
3.017,-1.69E-05
3.016,-1.70E-05
3.015,-1.70E-05
3.014,-1.70E-05
3.013,-1.70E-05
3.012,-1.70E-05
3.011,-1.70E-05
3.01,-1.70E-05
3.009,-1.70E-05
3.008,-1.70E-05
3.007,-1.70E-05
3.006,-1.70E-05
3.005,-1.70E-05
3.004,-1.70E-05
3.003,-1.69E-05
3.002,-1.70E-05
3.001,-1.70E-05
3,-1.70E-05
2.999,-1.69E-05
2.998,-1.69E-05
2.997,-1.69E-05
2.996,-1.69E-05
2.995,-1.69E-05
2.994,-1.69E-05
2.993,-1.69E-05
2.992,-1.69E-05
2.991,-1.68E-05
2.99,-1.68E-05
2.989,-1.68E-05
2.988,-1.67E-05
2.987,-1.67E-05
2.986,-1.67E-05
2.985,-1.67E-05
2.984,-1.67E-05
2.983,-1.67E-05
2.982,-1.67E-05
2.981,-1.67E-05
2.98,-1.66E-05
2.979,-1.66E-05
2.978,-1.66E-05
2.977,-1.65E-05
2.976,-1.64E-05
2.975,-1.65E-05
2.974,-1.64E-05
2.973,-1.64E-05
2.972,-1.64E-05
2.971,-1.64E-05
2.97,-1.64E-05
2.969,-1.64E-05
2.968,-1.64E-05
2.967,-1.63E-05
2.966,-1.63E-05
2.965,-1.63E-05
2.964,-1.62E-05
2.963,-1.62E-05
2.962,-1.62E-05
2.961,-1.61E-05
2.96,-1.61E-05
2.959,-1.61E-05
2.958,-1.61E-05
2.957,-1.60E-05
2.956,-1.60E-05
2.955,-1.60E-05
2.954,-1.60E-05
2.953,-1.59E-05
2.952,-1.59E-05
2.951,-1.59E-05
2.95,-1.59E-05
2.949,-1.59E-05
2.948,-1.58E-05
2.947,-1.58E-05
2.946,-1.58E-05
2.945,-1.57E-05
2.944,-1.58E-05
2.943,-1.57E-05
2.942,-1.57E-05
2.941,-1.57E-05
2.94,-1.56E-05
2.939,-1.56E-05
2.938,-1.56E-05
2.937,-1.56E-05
2.936,-1.56E-05
2.935,-1.55E-05
2.934,-1.55E-05
2.933,-1.54E-05
2.932,-1.55E-05
2.931,-1.55E-05
2.93,-1.54E-05
2.929,-1.54E-05
2.928,-1.54E-05
2.927,-1.54E-05
2.926,-1.53E-05
2.925,-1.53E-05
2.924,-1.53E-05
2.923,-1.53E-05
2.922,-1.53E-05
2.921,-1.53E-05
2.92,-1.53E-05
2.919,-1.53E-05
2.918,-1.52E-05
2.917,-1.52E-05
2.916,-1.52E-05
2.915,-1.52E-05
2.914,-1.52E-05
2.913,-1.52E-05
2.912,-1.52E-05
2.911,-1.52E-05
2.91,-1.52E-05
2.909,-1.51E-05
2.908,-1.51E-05
2.907,-1.51E-05
2.906,-1.52E-05
2.905,-1.50E-05
2.904,-1.50E-05
2.903,-1.51E-05
2.902,-1.50E-05
2.901,-1.51E-05
2.9,-1.50E-05
2.899,-1.50E-05
2.898,-1.50E-05
2.897,-1.50E-05
2.896,-1.50E-05
2.895,-1.51E-05
2.894,-1.50E-05
2.893,-1.50E-05
2.892,-1.50E-05
2.891,-1.50E-05
2.89,-1.51E-05
2.889,-1.50E-05
2.888,-1.50E-05
2.887,-1.50E-05
2.886,-1.50E-05
2.885,-1.51E-05
2.884,-1.50E-05
2.883,-1.50E-05
2.882,-1.50E-05
2.881,-1.51E-05
2.88,-1.50E-05
2.879,-1.50E-05
2.878,-1.50E-05
2.877,-1.51E-05
2.876,-1.51E-05
2.875,-1.50E-05
2.874,-1.51E-05
2.873,-1.51E-05
2.872,-1.51E-05
2.871,-1.51E-05
2.87,-1.51E-05
2.869,-1.51E-05
2.868,-1.51E-05
2.867,-1.51E-05
2.866,-1.51E-05
2.865,-1.51E-05
2.864,-1.51E-05
2.863,-1.51E-05
2.862,-1.51E-05
2.861,-1.51E-05
2.86,-1.51E-05
2.859,-1.51E-05
2.858,-1.51E-05
2.857,-1.51E-05
2.856,-1.51E-05
2.855,-1.51E-05
2.854,-1.51E-05
2.853,-1.51E-05
2.852,-1.51E-05
2.851,-1.52E-05
2.85,-1.51E-05
2.849,-1.51E-05
2.848,-1.51E-05
2.847,-1.50E-05
2.846,-1.50E-05
2.845,-1.50E-05
2.844,-1.50E-05
2.843,-1.51E-05
2.842,-1.51E-05
2.841,-1.51E-05
2.84,-1.51E-05
2.839,-1.51E-05
2.838,-1.51E-05
2.837,-1.51E-05
2.836,-1.51E-05
2.835,-1.51E-05
2.834,-1.51E-05
2.833,-1.51E-05
2.832,-1.51E-05
2.831,-1.51E-05
2.83,-1.51E-05
2.829,-1.52E-05
2.828,-1.52E-05
2.827,-1.51E-05
2.826,-1.51E-05
2.825,-1.51E-05
2.824,-1.51E-05
2.823,-1.51E-05
2.822,-1.51E-05
2.821,-1.51E-05
2.82,-1.50E-05
2.819,-1.51E-05
2.818,-1.50E-05
2.817,-1.51E-05
2.816,-1.51E-05
2.815,-1.51E-05
2.814,-1.51E-05
2.813,-1.51E-05
2.812,-1.51E-05
2.811,-1.51E-05
2.81,-1.51E-05
2.809,-1.52E-05
2.808,-1.52E-05
2.807,-1.52E-05
2.806,-1.51E-05
2.805,-1.51E-05
2.804,-1.52E-05
2.803,-1.51E-05
2.802,-1.51E-05
2.801,-1.51E-05
2.8,-1.51E-05
2.799,-1.51E-05
2.798,-1.51E-05
2.797,-1.51E-05
2.796,-1.52E-05
2.795,-1.51E-05
2.794,-1.52E-05
2.793,-1.51E-05
2.792,-1.52E-05
2.791,-1.52E-05
2.79,-1.52E-05
2.789,-1.52E-05
2.788,-1.52E-05
2.787,-1.51E-05
2.786,-1.52E-05
2.785,-1.51E-05
2.784,-1.51E-05
2.783,-1.52E-05
2.782,-1.52E-05
2.781,-1.52E-05
2.78,-1.52E-05
2.779,-1.52E-05
2.778,-1.52E-05
2.777,-1.52E-05
2.776,-1.52E-05
2.775,-1.52E-05
2.774,-1.52E-05
2.773,-1.52E-05
2.772,-1.52E-05
2.771,-1.52E-05
2.77,-1.52E-05
2.769,-1.51E-05
2.768,-1.51E-05
2.767,-1.51E-05
2.766,-1.51E-05
2.765,-1.52E-05
2.764,-1.52E-05
2.763,-1.52E-05
2.762,-1.52E-05
2.761,-1.52E-05
2.76,-1.52E-05
2.759,-1.52E-05
2.758,-1.52E-05
2.757,-1.52E-05
2.756,-1.52E-05
2.755,-1.52E-05
2.754,-1.51E-05
2.753,-1.51E-05
2.752,-1.52E-05
2.751,-1.52E-05
2.75,-1.52E-05
2.749,-1.52E-05
2.748,-1.52E-05
2.747,-1.52E-05
2.746,-1.52E-05
2.745,-1.53E-05
2.744,-1.53E-05
2.743,-1.52E-05
2.742,-1.52E-05
2.741,-1.53E-05
2.74,-1.52E-05
2.739,-1.53E-05
2.738,-1.53E-05
2.737,-1.53E-05
2.736,-1.53E-05
2.735,-1.51E-05
2.734,-1.51E-05
2.733,-1.52E-05
2.732,-1.52E-05
2.731,-1.52E-05
2.73,-1.53E-05
2.729,-1.52E-05
2.728,-1.52E-05
2.727,-1.53E-05
2.726,-1.53E-05
2.725,-1.53E-05
2.724,-1.53E-05
2.723,-1.53E-05
2.722,-1.53E-05
2.721,-1.53E-05
2.72,-1.54E-05
2.719,-1.53E-05
2.718,-1.53E-05
2.717,-1.54E-05
2.716,-1.54E-05
2.715,-1.54E-05
2.714,-1.54E-05
2.713,-1.54E-05
2.712,-1.53E-05
2.711,-1.54E-05
2.71,-1.54E-05
2.709,-1.54E-05
2.708,-1.54E-05
2.707,-1.54E-05
2.706,-1.54E-05
2.705,-1.54E-05
2.704,-1.54E-05
2.703,-1.54E-05
2.702,-1.54E-05
2.701,-1.55E-05
2.7,-1.54E-05
2.699,-1.54E-05
2.698,-1.55E-05
2.697,-1.55E-05
2.696,-1.54E-05
2.695,-1.54E-05
2.694,-1.54E-05
2.693,-1.54E-05
2.692,-1.55E-05
2.691,-1.55E-05
2.69,-1.54E-05
2.689,-1.54E-05
2.688,-1.55E-05
2.687,-1.55E-05
2.686,-1.55E-05
2.685,-1.55E-05
2.684,-1.55E-05
2.683,-1.54E-05
2.682,-1.54E-05
2.681,-1.54E-05
2.68,-1.55E-05
2.679,-1.55E-05
2.678,-1.55E-05
2.677,-1.54E-05
2.676,-1.55E-05
2.675,-1.55E-05
2.674,-1.55E-05
2.673,-1.54E-05
2.672,-1.54E-05
2.671,-1.54E-05
2.67,-1.55E-05
2.669,-1.55E-05
2.668,-1.54E-05
2.667,-1.54E-05
2.666,-1.54E-05
2.665,-1.54E-05
2.664,-1.55E-05
2.663,-1.54E-05
2.662,-1.54E-05
2.661,-1.54E-05
2.66,-1.54E-05
2.659,-1.55E-05
2.658,-1.55E-05
2.657,-1.55E-05
2.656,-1.54E-05
2.655,-1.54E-05
2.654,-1.54E-05
2.653,-1.54E-05
2.652,-1.54E-05
2.651,-1.54E-05
2.65,-1.54E-05
2.649,-1.54E-05
2.648,-1.54E-05
2.647,-1.54E-05
2.646,-1.54E-05
2.645,-1.54E-05
2.644,-1.55E-05
2.643,-1.54E-05
2.642,-1.54E-05
2.641,-1.54E-05
2.64,-1.54E-05
2.639,-1.54E-05
2.638,-1.54E-05
2.637,-1.54E-05
2.636,-1.54E-05
2.635,-1.54E-05
2.634,-1.54E-05
2.633,-1.54E-05
2.632,-1.53E-05
2.631,-1.54E-05
2.63,-1.53E-05
2.629,-1.53E-05
2.628,-1.53E-05
2.627,-1.53E-05
2.626,-1.53E-05
